Date,Open,High,Low,Close,Adj Close,Volume
4/1/2003,24.459999,26.430000,23.950001,25.570000,16.458593,1249617700.00
5/1/2003,25.540001,26.500000,23.889999,24.610001,15.840671,1311003700.00
6/1/2003,24.980000,26.510000,23.600000,25.639999,16.503654,1569995800.00
7/1/2003,25.590000,27.809999,25.389999,26.410000,16.999281,1292011000.00
8/1/2003,26.330000,26.950001,25.430000,26.520000,17.070078,966506900.00
9/1/2003,26.700001,30.000000,26.469999,27.799999,17.893976,1253309100.00
10/1/2003,28.030001,29.459999,25.910000,26.139999,16.825483,1400032500.00
11/1/2003,26.350000,26.750000,24.840000,25.709999,16.641550,1442336700.00
12/1/2003,25.900000,27.549999,25.500000,27.370001,17.716034,1476461300.00
1/1/2004,27.580000,28.830000,27.260000,27.650000,17.897270,1232189000.00
2/1/2004,27.610001,27.799999,26.350000,26.530001,17.172316,1032065600.00
3/1/2004,26.629999,26.719999,24.010000,24.930000,16.136671,1703041000.00
4/1/2004,24.950001,27.719999,24.850000,26.129999,16.913404,1558947800.00
5/1/2004,26.190001,26.600000,25.420000,26.230000,16.978132,1141456900.00
6/1/2004,26.129999,28.799999,25.860001,28.559999,18.486296,1534889700.00
7/1/2004,28.700001,29.889999,27.250000,28.490000,18.440989,1550446900.00
8/1/2004,28.270000,28.549999,26.850000,27.299999,17.670721,1094195300.00
9/1/2004,27.230000,27.790001,26.740000,27.650000,17.950071,1141012300.00
10/1/2004,27.820000,28.889999,27.549999,27.969999,18.157806,1300591200.00
11/1/2004,28.160000,30.200001,26.100000,26.809999,17.404749,1739407300.00
12/1/2004,26.950001,27.440001,26.680000,26.719999,19.333174,1803777700.00
1/1/2005,26.799999,27.100000,25.639999,26.280001,19.014816,1521414300.00
2/1/2005,26.250000,26.500000,25.129999,25.160000,18.204445,1361126000.00
3/1/2005,25.190001,25.790001,23.820000,24.170000,17.542091,1541411300.00
4/1/2005,24.240000,25.450001,23.940001,25.299999,18.362215,1520253700.00
5/1/2005,25.230000,26.090000,24.639999,25.799999,18.725117,1270563700.00
6/1/2005,25.730000,26.000000,24.820000,24.840000,18.085545,1303029500.00
7/1/2005,24.850000,26.480000,24.500000,25.610001,18.646170,1321407700.00
8/1/2005,25.809999,27.940001,25.760000,27.379999,19.934870,1441979300.00
9/1/2005,27.379999,27.389999,25.120001,25.730000,18.789103,1348861500.00
10/1/2005,25.709999,25.799999,24.250000,25.700001,18.767199,1439659900.00
11/1/2005,25.610001,28.250000,25.610001,27.680000,20.213078,1444948300.00
12/1/2005,27.730000,28.100000,26.100000,26.150000,19.151787,1271695500.00
1/1/2006,26.250000,28.379999,26.100000,28.150000,20.616550,1388622700.00
2/1/2006,27.959999,28.070000,26.340000,26.870001,19.679102,1047699000.00
3/1/2006,26.980000,28.219999,26.620001,27.209999,19.995647,1437940900.00
4/1/2006,27.670000,27.940001,24.000000,24.150000,17.746958,1446126900.00
5/1/2006,24.320000,25.000000,22.450001,22.650000,16.644669,2309193400.00
6/1/2006,22.740000,23.650000,21.459999,23.299999,17.189098,1971637200.00
7/1/2006,23.530001,24.600000,22.230000,24.059999,17.749765,1332298100.00
8/1/2006,24.020000,26.250000,23.850000,25.700001,18.959646,1134188400.00
9/1/2006,25.889999,27.520000,25.389999,27.350000,20.251202,1097482600.00
10/1/2006,27.320000,28.850000,27.150000,28.709999,21.258194,1290967400.00
11/1/2006,28.780001,30.000000,28.580000,29.360001,21.739487,1239142000.00
12/1/2006,29.230000,30.260000,28.799999,29.860001,22.185307,1137160900.00
1/1/2007,29.910000,31.480000,29.400000,30.860001,22.928278,1324518200.00
2/1/2007,30.840000,30.940001,27.790001,28.170000,20.929667,1290850900.00
3/1/2007,27.820000,28.549999,26.600000,27.870001,20.778574,1269506500.00
4/1/2007,27.889999,30.740000,27.559999,29.940001,22.321875,958964900.00
5/1/2007,29.940001,31.160000,29.900000,30.690001,22.881041,1327154700.00
6/1/2007,30.790001,30.900000,29.040001,29.469999,22.042641,1181412800.00
7/1/2007,29.670000,31.840000,28.950001,28.990000,21.683609,1295548000.00
8/1/2007,28.950001,30.100000,27.510000,28.730000,21.489138,1228579500.00
9/1/2007,28.500000,29.850000,28.270000,29.459999,22.112391,1117419500.00
10/1/2007,29.459999,37.000000,29.290001,36.810001,27.629236,1772076700.00
11/1/2007,36.529999,37.500000,32.680000,33.599998,25.219837,1830846800.00
12/1/2007,33.500000,36.720001,32.630001,35.599998,26.809368,1064817100.00
1/1/2008,35.790001,35.959999,31.040001,32.599998,24.550142,1950301600.00
2/1/2008,31.059999,33.250000,27.020000,27.200001,20.483564,2324580800.00
3/1/2008,27.240000,29.590000,26.870001,28.379999,21.455233,1452390200.00
4/1/2008,28.830000,32.099998,27.930000,28.520000,21.561066,1444720000.00
5/1/2008,28.500000,30.530001,27.950001,28.320000,21.409861,1405170200.00
6/1/2008,28.240000,29.570000,27.110001,27.510000,20.874075,1560439100.00
7/1/2008,27.270000,27.910000,24.870001,25.719999,19.515852,1637501300.00
8/1/2008,25.920000,28.500000,25.070000,27.290001,20.707140,1206949700.00
9/1/2008,27.670000,27.760000,23.500000,26.690001,20.332642,1927538700.00
10/1/2008,26.379999,27.469999,20.650000,22.330000,17.011156,3044579400.00
11/1/2008,22.480000,23.660000,17.500000,20.219999,15.403749,1794911800.00
12/1/2008,19.879999,21.250000,18.469999,19.440001,14.909866,1546943400.00
1/1/2009,19.530001,21.000000,16.750000,17.100000,13.115162,1564043400.00
2/1/2009,17.030001,19.930000,16.100000,16.150000,12.386537,1456213400.00
3/1/2009,15.960000,18.879999,14.870000,18.370001,14.185816,1625752800.00
4/1/2009,18.230000,21.200001,18.180000,20.260000,15.645320,1562400700.00
5/1/2009,20.190001,20.940001,19.010000,20.889999,16.131823,1101122400.00
6/1/2009,21.000000,24.340000,20.860001,23.770000,18.472412,1411144700.00
7/1/2009,24.049999,25.719999,22.000000,23.520000,18.278131,1517459800.00
8/1/2009,23.820000,25.490000,23.030001,24.650000,19.156288,993250400.00
9/1/2009,24.350000,26.250000,23.760000,25.719999,20.100206,1038979700.00
10/1/2009,25.410000,29.350000,24.430000,27.730000,21.671022,1523430100.00
11/1/2009,27.700001,30.139999,27.410000,29.410000,22.983950,1018256700.00
12/1/2009,29.520000,31.500000,29.250000,30.480000,23.925440,920605500.00
1/1/2010,30.620001,31.240000,27.660000,28.180000,22.120043,1359650900.00
2/1/2010,28.389999,29.030001,27.570000,28.670000,22.504671,1074643300.00
3/1/2010,28.770000,30.570000,28.240000,29.290001,23.098850,1110237200.00
4/1/2010,29.350000,31.580000,28.620001,30.540001,24.084637,1319029500.00
5/1/2010,30.670000,31.059999,24.559999,25.799999,20.346550,1720130200.00
6/1/2010,25.530001,26.930000,22.950001,23.010000,18.228165,1671811600.00
7/1/2010,23.090000,26.410000,22.730000,25.809999,20.446281,1408590600.00
8/1/2010,25.990000,26.379999,23.320000,23.469999,18.592569,1279372100.00
9/1/2010,23.670000,25.530001,23.540001,24.490000,19.504093,1273139500.00
10/1/2010,24.770000,27.200001,23.780001,26.670000,21.240265,1281432800.00
11/1/2010,26.879999,28.870001,24.930000,25.260000,20.117329,1361176300.00
12/1/2010,25.570000,28.400000,25.559999,27.910000,22.364389,1033710000.00
1/1/2011,28.049999,29.459999,27.420000,27.730000,22.220154,1361258700.00
2/1/2011,27.799999,28.340000,26.430000,26.580000,21.298653,1114368500.00
3/1/2011,26.600000,26.780001,24.680000,25.389999,20.465359,1310885200.00
4/1/2011,25.530001,26.870001,24.719999,25.920000,20.892557,1313844800.00
5/1/2011,25.940001,26.250000,24.030001,25.010000,20.159058,1364062800.00
6/1/2011,24.990000,26.000000,23.650000,26.000000,21.094410,1297757600.00
7/1/2011,25.930000,28.150000,25.840000,27.400000,22.230259,1259328200.00
8/1/2011,27.510000,27.690001,23.790001,26.600000,21.581202,1719339500.00
9/1/2011,26.459999,27.500000,24.600000,24.889999,20.321293,1279920200.00
10/1/2011,24.719999,27.500000,24.260000,26.629999,21.741907,1218142500.00
11/1/2011,26.190001,27.200001,24.299999,25.580000,20.884640,1046207400.00
12/1/2011,25.559999,26.190001,25.160000,25.959999,21.354488,1007166600.00
1/1/2012,26.549999,29.950001,26.389999,29.530001,24.291142,1354858100.00
2/1/2012,29.790001,32.000000,29.709999,31.740000,26.109074,984332300.00
3/1/2012,31.930000,32.950001,31.490000,32.259998,26.711521,942366500.00
4/1/2012,32.220001,32.889999,30.230000,32.020000,26.512798,940739700.00
5/1/2012,32.049999,32.340000,28.639999,29.190001,24.169538,1014372600.00
6/1/2012,28.760000,31.139999,28.320000,30.590000,25.494946,973131400.00
7/1/2012,30.620001,31.049999,28.540001,29.469999,24.561493,846604100.00
8/1/2012,29.590000,30.959999,28.969999,30.820000,25.686636,671748400.00
9/1/2012,30.450001,31.610001,29.740000,29.760000,24.967503,893107700.00
10/1/2012,29.809999,30.250000,27.760000,28.540001,23.943966,1105402300.00
11/1/2012,28.840000,30.200001,26.340000,26.620001,22.333174,1310516100.00
12/1/2012,26.780001,27.730000,26.260000,26.709999,22.592806,947310900.00
1/1/2013,27.250000,28.230000,26.280001,27.450001,23.218744,1145054400.00
2/1/2013,27.670000,28.200001,27.100000,27.799999,23.514791,780587000.00
3/1/2013,27.719999,28.660000,27.520000,28.610001,24.400293,844946000.00
4/1/2013,28.639999,33.110001,28.110001,33.099998,28.229630,1465757200.00
5/1/2013,32.930000,35.279999,32.320000,34.900002,29.764772,1071860000.00
6/1/2013,34.919998,35.779999,32.570000,34.540001,29.664309,945155500.00
7/1/2013,34.750000,36.430000,31.020000,31.840000,27.345446,1111130600.00
8/1/2013,32.060001,35.200001,30.840000,33.400002,28.685232,1051265000.00
9/1/2013,31.750000,33.750000,30.950001,33.279999,28.783575,1242961500.00
10/1/2013,33.349998,36.290001,32.799999,35.410000,30.625797,965331500.00
11/1/2013,35.669998,38.290001,35.389999,38.130001,32.978317,800431600.00
12/1/2013,38.090000,38.980000,35.529999,37.410000,32.600952,826617700.00
1/1/2014,37.349998,37.889999,34.630001,37.840000,32.975685,930226200.00
2/1/2014,37.740002,38.459999,35.689999,38.310001,33.385273,705304500.00
3/1/2014,37.919998,41.500000,37.490002,40.990002,35.988625,778425700.00
4/1/2014,41.150002,41.660000,38.900002,40.400002,35.470604,746112500.00
5/1/2014,40.240002,40.970001,38.509998,40.939999,35.944717,574362900.00
6/1/2014,40.950001,42.290001,39.860001,41.700001,36.870274,555767300.00
7/1/2014,41.860001,45.709999,41.049999,43.160000,38.161182,731616500.00
8/1/2014,43.209999,45.470001,42.209999,45.430000,40.168255,513919700.00
9/1/2014,45.430000,47.570000,44.529999,46.360001,41.246563,860827300.00
10/1/2014,46.270000,46.970001,42.099998,46.950001,41.771484,853260900.00
11/1/2014,46.889999,50.049999,46.730000,47.810001,42.536636,523005900.00
12/1/2014,47.880001,49.060001,44.900002,46.450001,41.587284,626771200.00
1/1/2015,46.660000,47.910000,40.349998,40.400002,36.170650,918966800.00
2/1/2015,40.590000,44.299999,40.230000,43.849998,39.259472,656509700.00
3/1/2015,43.669998,44.189999,40.540001,40.660000,36.662495,824335300.00
4/1/2015,40.599998,49.540001,40.119999,48.639999,43.857941,874535300.00
5/1/2015,48.580002,48.910000,46.020000,46.860001,42.252941,633072800.00
6/1/2015,47.060001,47.770000,43.939999,44.150002,40.068100,664853400.00
7/1/2015,44.459999,47.400002,43.320000,46.700001,42.382339,725458100.00
8/1/2015,46.980000,48.410000,39.720001,43.520000,39.496338,776480300.00
9/1/2015,42.169998,45.000000,41.660000,44.259998,40.432808,673079900.00
10/1/2015,44.750000,54.369999,43.750000,52.639999,48.088177,856716800.00
11/1/2015,52.849998,54.980000,52.529999,54.349998,49.650314,662626600.00
12/1/2015,54.410000,56.849998,53.680000,55.480000,51.024227,792820900.00
1/1/2016,54.320000,55.389999,49.099998,55.090000,50.665543,927914700.00
2/1/2016,54.880001,55.090000,48.189999,50.880001,46.793667,814770900.00
3/1/2016,50.970001,55.639999,50.580002,55.230000,51.158993,641110900.00
4/1/2016,55.049999,56.770000,49.349998,49.869999,46.194080,699025700.00
5/1/2016,50.000000,53.000000,49.459999,53.000000,49.093380,530704800.00
6/1/2016,52.439999,52.950001,48.040001,51.169998,47.729782,823627000.00
7/1/2016,51.130001,57.290001,50.389999,56.680000,52.869335,647587800.00
8/1/2016,56.599998,58.700001,56.139999,57.459999,53.596901,467078900.00
9/1/2016,57.009998,58.189999,55.610001,57.599998,54.062355,526427800.00
10/1/2016,57.410000,61.369999,56.320000,59.919998,56.239861,614841800.00
11/1/2016,59.970001,61.410000,57.279999,60.259998,56.558979,613056800.00
12/1/2016,60.110001,64.099998,58.799999,62.139999,58.717522,513579700.00
1/1/2017,62.790001,65.910004,61.950001,64.650002,61.089279,493453500.00
2/1/2017,64.360001,65.239998,62.750000,63.980000,60.456188,440744000.00
3/1/2017,64.129997,66.190002,63.619999,65.860001,62.609928,489169700.00
4/1/2017,65.809998,69.139999,64.849998,68.459999,65.081627,433191200.00
5/1/2017,68.680000,70.739998,67.139999,69.839996,66.393517,517218500.00
6/1/2017,70.239998,72.889999,68.089996,68.930000,65.904030,629716800.00
7/1/2017,69.330002,74.419998,68.019997,72.699997,69.508530,469851200.00
8/1/2017,73.099998,74.959999,71.279999,74.769997,71.487656,444070500.00
9/1/2017,74.709999,75.970001,72.919998,74.489998,71.599403,375983900.00
10/1/2017,74.709999,86.199997,73.709999,83.180000,79.952187,449950000.00
11/1/2017,83.680000,85.059998,82.239998,84.169998,80.903763,421926000.00
12/1/2017,83.599998,87.500000,80.699997,85.540001,82.633545,466203300.00
1/1/2018,86.129997,95.449997,85.500000,95.010002,91.781754,574258400.00
2/1/2018,94.790001,96.070000,83.830002,93.769997,90.583893,725663300.00
3/1/2018,93.989998,97.239998,87.080002,91.269997,88.583000,750754800.00
4/1/2018,90.470001,97.900002,87.510002,93.519997,90.766754,668130700.00
5/1/2018,93.209999,99.989998,92.449997,98.839996,95.930138,509417900.00
6/1/2018,99.279999,102.690002,97.260002,98.610001,96.121750,602585200.00
7/1/2018,98.099998,111.150002,98.000000,106.080002,103.403252,569352300.00
8/1/2018,106.029999,112.779999,104.839996,112.330002,109.495544,456628100.00
9/1/2018,110.849998,115.290001,107.230003,114.370003,111.913086,480255500.00
10/1/2018,114.750000,116.180000,100.110001,106.809998,104.515488,927548000.00
11/1/2018,107.050003,112.239998,99.349998,110.889999,108.507858,720228600.00
12/1/2018,113.000000,113.419998,93.959999,101.570000,99.817421,944314600.00
1/1/2019,99.550003,107.900002,97.199997,104.430000,102.628075,714212800.00
2/1/2019,103.779999,113.239998,102.349998,112.029999,110.096939,469095900.00
3/1/2019,112.889999,120.820000,108.800003,117.940002,116.399963,589095800.00
4/1/2019,118.949997,131.369995,118.099998,130.600006,128.894653,433157700.00
5/1/2019,130.529999,130.649994,123.040001,123.680000,122.065010,547218800.00
6/1/2019,123.849998,138.399994,119.010002,133.960007,132.700180,508316500.00
7/1/2019,136.630005,141.679993,134.669998,136.270004,134.988449,484547500.00
8/1/2019,137.000000,140.940002,130.779999,137.860001,136.563492,584474300.00
9/1/2019,136.610001,142.369995,134.509995,139.029999,138.181091,472532200.00
10/1/2019,139.660004,145.669998,133.220001,143.369995,142.494583,549523400.00
11/1/2019,144.259995,152.500000,142.970001,151.380005,150.455688,392371800.00
12/1/2019,151.809998,159.550003,146.649994,157.699997,157.270432,450303300.00
1/1/2020,158.779999,174.050003,156.509995,170.229996,169.766296,558530000.00
2/1/2020,170.429993,190.699997,152.000000,162.009995,161.568695,887625300.00
