Date,Open,High,Low,Close,Adj Close,Volume
9/1/2006,81.129997,83.790001,79.309998,81.940002,56.246834,102776100.00
10/1/2006,81.760002,92.680000,81.559998,92.330002,63.378922,170367300.00
11/1/2006,92.500000,94.050003,90.430000,91.919998,63.097488,104430000.00
12/1/2006,91.900002,97.879997,90.550003,97.150002,66.903969,104470200.00
1/1/2007,97.180000,100.900002,94.550003,99.150002,68.281288,192702000.00
2/1/2007,98.970001,100.440002,92.470001,92.940002,64.004669,125776200.00
3/1/2007,90.250000,95.809998,88.769997,94.260002,65.109360,163194500.00
4/1/2007,94.510002,103.000000,93.910004,102.209999,70.600746,166807200.00
5/1/2007,102.059998,108.050003,101.349998,106.599998,73.633095,146441400.00
6/1/2007,106.620003,107.239998,101.559998,105.250000,72.983582,169602000.00
7/1/2007,105.389999,118.820000,104.580002,110.650002,76.728111,212757600.00
8/1/2007,110.389999,117.349998,103.699997,116.690002,80.916428,202871500.00
9/1/2007,116.339996,118.889999,114.300003,117.800003,81.974976,132233800.00
10/1/2007,117.610001,121.459999,110.959999,116.120003,80.805870,171669000.00
11/1/2007,115.500000,116.089996,99.269997,105.180000,73.192917,200920600.00
12/1/2007,105.550003,112.190002,104.000000,108.099998,75.491699,134151600.00
1/1/2008,108.989998,108.989998,97.040001,107.110001,74.800362,247523900.00
2/1/2008,107.160004,116.629997,100.599998,113.860001,79.514221,168280800.00
3/1/2008,113.860001,119.790001,111.800003,115.139999,80.715538,179284200.00
4/1/2008,115.199997,125.000000,113.860001,120.699997,84.613228,192087200.00
5/1/2008,121.059998,129.990005,120.779999,129.429993,90.733109,159517500.00
6/1/2008,128.490005,129.369995,118.150002,118.529999,83.431664,152327500.00
7/1/2008,117.500000,130.929993,116.599998,127.980003,90.083374,200876500.00
8/1/2008,128.520004,129.970001,121.500000,121.730003,85.684082,137028800.00
9/1/2008,122.870003,124.000000,109.949997,116.959999,82.647224,218411700.00
10/1/2008,115.510002,116.800003,78.820000,92.970001,65.695198,314972000.00
11/1/2008,92.639999,94.760002,69.500000,81.599998,57.660831,218313000.00
12/1/2008,80.949997,87.269997,75.309998,84.160004,59.802261,188846100.00
1/1/2009,83.889999,94.940002,81.760002,91.650002,65.124512,208959400.00
2/1/2009,90.599998,97.099998,82.849998,92.029999,65.394531,223017600.00
3/1/2009,91.169998,99.860001,83.019997,96.889999,69.222481,286114500.00
4/1/2009,96.129997,106.050003,95.699997,103.209999,73.737755,213623100.00
5/1/2009,103.779999,106.820000,99.830002,106.279999,75.931084,153084700.00
6/1/2009,106.940002,110.639999,103.510002,104.419998,74.991905,160502100.00
7/1/2009,105.000000,119.370003,99.500000,117.930000,84.694450,176171400.00
8/1/2009,118.879997,120.879997,116.120003,118.050003,84.780624,112480200.00
9/1/2009,117.669998,122.879997,115.150002,119.610001,86.301620,131522200.00
10/1/2009,119.389999,128.610001,117.260002,120.610001,87.023170,183531100.00
11/1/2009,120.769997,128.940002,119.500000,126.349998,91.164719,110748200.00
12/1/2009,127.290001,132.850006,126.000000,130.899994,94.871529,124475900.00
1/1/2010,131.179993,134.250000,121.900002,122.389999,88.703796,156110600.00
2/1/2010,123.230003,128.270004,121.610001,127.160004,92.160942,113211200.00
3/1/2010,127.500000,130.729996,125.199997,128.250000,93.366631,139997300.00
4/1/2010,128.949997,132.279999,127.120003,129.000000,93.912674,146426400.00
5/1/2010,129.389999,133.100006,116.000000,125.260002,91.189919,188444200.00
6/1/2010,124.690002,131.940002,122.820000,123.480003,90.354858,162019100.00
7/1/2010,123.550003,131.600006,120.610001,128.399994,93.954994,144080000.00
8/1/2010,129.250000,132.490005,122.279999,123.129997,90.098709,117394000.00
9/1/2010,125.309998,136.110001,124.519997,134.139999,98.641510,116092900.00
10/1/2010,135.509995,144.000000,134.389999,143.600006,105.598053,137284700.00
11/1/2010,143.639999,147.529999,141.179993,141.460007,104.024399,104096700.00
12/1/2010,143.610001,147.500000,143.509995,146.759995,108.401382,93392800.00
1/1/2011,147.210007,164.350006,146.639999,162.000000,119.658119,118831600.00
2/1/2011,162.110001,166.250000,159.029999,161.880005,119.569496,89067500.00
3/1/2011,163.149994,167.720001,151.710007,163.070007,120.925323,129714300.00
4/1/2011,163.699997,173.000000,162.190002,170.580002,126.494385,100769500.00
5/1/2011,172.110001,173.539993,165.899994,168.929993,125.270828,110804200.00
6/1/2011,168.899994,172.449997,161.520004,171.550003,127.782593,105442400.00
7/1/2011,171.610001,185.630005,171.490005,181.850006,135.454834,113593200.00
8/1/2011,182.600006,183.690002,157.130005,171.910004,128.050781,195054100.00
9/1/2011,172.710007,180.910004,158.759995,174.869995,130.822800,137895000.00
10/1/2011,174.360001,190.529999,168.880005,184.630005,138.124405,144563700.00
11/1/2011,181.550003,189.970001,177.059998,188.000000,140.645569,97014100.00
12/1/2011,187.009995,194.899994,179.039993,183.880005,138.116348,103436500.00
1/1/2012,186.729996,193.100006,177.350006,192.600006,144.666077,110015000.00
2/1/2012,193.210007,199.229996,190.830002,196.729996,147.768204,78809900.00
3/1/2012,197.229996,209.119995,196.809998,208.649994,157.331879,88096900.00
4/1/2012,208.960007,210.690002,196.789993,207.080002,156.148041,86603000.00
5/1/2012,207.179993,208.929993,192.000000,192.899994,145.455658,86005300.00
6/1/2012,190.119995,199.990005,187.000000,195.580002,148.094315,84559100.00
7/1/2012,196.360001,197.839996,181.850006,195.979996,148.397247,91516500.00
8/1/2012,196.960007,202.000000,193.020004,194.850006,147.541534,60653700.00
9/1/2012,196.610001,208.320007,193.250000,207.449997,157.753006,77341400.00
10/1/2012,208.009995,211.789993,190.559998,194.529999,147.928162,96155000.00
11/1/2012,194.679993,198.000000,184.779999,190.070007,144.536606,81892500.00
12/1/2012,190.759995,196.449997,186.940002,191.550003,146.299530,79320200.00
1/1/2013,194.089996,208.580002,190.389999,203.070007,155.098145,87636600.00
2/1/2013,204.649994,205.350006,197.509995,200.830002,153.387268,64144100.00
3/1/2013,200.649994,215.899994,199.360001,213.300003,163.597153,76023800.00
4/1/2013,212.800003,214.889999,187.679993,202.539993,155.344513,108666600.00
5/1/2013,201.869995,211.979996,199.199997,208.020004,159.547501,90683600.00
6/1/2013,208.250000,210.050003,188.410004,191.110001,147.264893,80215000.00
7/1/2013,192.149994,200.940002,190.259995,195.039993,150.293243,88079400.00
8/1/2013,196.649994,197.169998,181.100006,182.270004,140.453003,73077400.00
9/1/2013,183.630005,194.889999,182.309998,185.179993,143.408691,71488100.00
10/1/2013,185.339996,186.990005,172.570007,179.210007,138.785385,130967100.00
11/1/2013,179.809998,186.240005,177.309998,179.679993,139.149292,100984900.00
12/1/2013,179.460007,187.789993,172.729996,187.570007,146.039658,97993100.00
1/1/2014,187.210007,190.809998,175.339996,176.679993,137.560867,123489300.00
2/1/2014,176.020004,186.119995,172.190002,185.169998,144.171051,87054800.00
3/1/2014,183.330002,195.630005,182.210007,192.490005,150.691971,118984000.00
4/1/2014,193.119995,199.210007,187.009995,196.470001,153.807724,118441200.00
5/1/2014,196.309998,196.740005,182.330002,184.360001,144.327347,70018300.00
6/1/2014,184.759995,187.649994,179.270004,181.270004,142.734528,78501700.00
7/1/2014,181.699997,196.399994,181.699997,191.669998,150.923615,97597800.00
8/1/2014,190.500000,194.130005,183.580002,192.300003,151.419693,53454100.00
9/1/2014,192.679993,195.000000,188.119995,189.830002,150.358780,64179600.00
10/1/2014,189.910004,190.889999,161.100006,164.399994,130.216431,146255300.00
11/1/2014,164.250000,164.970001,159.800003,162.169998,128.450134,80015600.00
12/1/2014,161.639999,164.520004,150.500000,160.440002,127.949593,101583300.00
1/1/2015,161.309998,163.309998,149.520004,153.309998,122.263451,117412100.00
2/1/2015,154.000000,164.990005,151.509995,161.940002,129.145798,77656900.00
3/1/2015,161.940002,165.350006,153.399994,160.500000,128.895309,104911500.00
4/1/2015,160.229996,175.130005,158.389999,171.289993,137.560608,93836100.00
5/1/2015,173.199997,176.300003,168.839996,169.649994,136.243515,57928700.00
6/1/2015,170.210007,171.559998,162.119995,162.660004,132.632507,80847700.00
7/1/2015,163.970001,173.779999,158.500000,161.990005,132.086212,93854600.00
8/1/2015,161.699997,161.850006,140.619995,147.889999,120.589096,93728000.00
9/1/2015,144.910004,149.679993,141.149994,144.970001,119.189430,81813300.00
10/1/2015,145.309998,153.149994,137.330002,140.080002,115.169029,120475900.00
11/1/2015,140.500000,142.800003,131.649994,139.419998,114.626411,85437000.00
12/1/2015,139.580002,141.399994,133.910004,137.619995,114.207855,97680800.00
1/1/2016,135.600006,136.889999,118.000000,124.790001,103.560509,126233100.00
2/1/2016,124.400002,134.919998,116.900002,131.029999,108.738960,106715800.00
3/1/2016,132.240005,153.100006,132.029999,151.449997,126.968910,105746700.00
4/1/2016,150.509995,153.520004,142.610001,145.940002,122.349533,94482500.00
5/1/2016,146.559998,153.809998,142.899994,153.740005,128.888718,75249000.00
6/1/2016,153.000000,155.479996,142.500000,151.779999,129.706360,76973700.00
7/1/2016,151.779999,163.600006,149.919998,160.619995,137.260757,69425000.00
8/1/2016,160.649994,164.949997,157.850006,158.880005,135.773804,69706500.00
9/1/2016,158.320007,165.000000,153.210007,158.850006,136.920609,69937000.00
10/1/2016,158.059998,158.529999,147.789993,153.690002,132.472931,78327200.00
11/1/2016,153.500000,164.660004,151.000000,162.220001,139.825378,76338800.00
12/1/2016,161.949997,169.949997,158.300003,165.990005,144.372894,69470400.00
1/1/2017,167.000000,179.250000,165.339996,174.520004,151.792007,88764500.00
2/1/2017,175.000000,182.789993,172.889999,179.820007,156.401794,59820600.00
3/1/2017,180.479996,182.550003,172.089996,174.139999,152.659073,79477000.00
4/1/2017,173.820007,176.330002,159.600006,160.289993,140.517532,100052300.00
5/1/2017,160.050003,160.419998,149.789993,152.630005,133.802460,103329100.00
6/1/2017,152.800003,157.199997,150.800003,153.830002,136.171783,83977000.00
7/1/2017,153.580002,156.029999,143.639999,144.669998,128.063263,93293500.00
8/1/2017,145.000000,145.669998,139.130005,143.029999,126.611526,80246500.00
9/1/2017,142.979996,147.419998,141.639999,145.080002,129.783112,78296700.00
10/1/2017,145.350006,162.509995,145.210007,154.059998,137.816269,125345600.00
11/1/2017,154.100006,154.899994,146.210007,149.119995,133.397141,135079900.00
12/1/2017,154.399994,157.850006,151.490005,153.419998,138.615540,88788100.00
1/1/2018,154.500000,171.130005,153.539993,163.699997,147.903549,145086400.00
2/1/2018,163.190002,164.130005,144.399994,155.830002,140.792984,102364900.00
3/1/2018,155.529999,162.110001,148.539993,153.429993,139.989441,94316900.00
4/1/2018,153.339996,162.000000,144.110001,144.960007,132.261429,122745300.00
5/1/2018,144.649994,146.199997,139.899994,141.309998,128.931152,88812900.00
6/1/2018,142.429993,147.520004,137.449997,139.699997,128.877151,89801400.00
7/1/2018,138.279999,150.539993,138.199997,144.929993,133.701981,94954000.00
8/1/2018,144.759995,147.929993,142.000000,146.479996,135.131882,79195100.00
9/1/2018,145.979996,153.350006,144.809998,151.210007,141.002533,95867900.00
10/1/2018,151.710007,154.360001,114.089996,115.430000,107.637856,198093000.00
11/1/2018,115.500000,125.059998,114.540001,124.269997,115.881104,141718900.00
12/1/2018,125.669998,126.589996,105.940002,113.669998,107.346657,115604100.00
1/1/2019,112.010002,135.410004,111.690002,134.419998,126.942360,120387100.00
2/1/2019,134.970001,140.490005,132.119995,138.130005,130.445984,68461200.00
3/1/2019,139.309998,142.119995,133.580002,141.100006,134.803314,74687300.00
4/1/2019,141.509995,145.389999,136.259995,140.270004,134.010345,80197500.00
5/1/2019,140.550003,141.809998,126.849998,126.989998,121.322968,75536400.00
6/1/2019,127.099998,140.149994,127.059998,137.899994,133.311050,61341600.00
7/1/2019,139.600006,151.940002,139.130005,148.240005,143.306976,80164100.00
8/1/2019,148.899994,152.949997,128.830002,135.529999,131.019928,96062300.00
9/1/2019,134.850006,146.570007,133.330002,145.419998,142.237228,61812000.00
10/1/2019,145.589996,147.350006,130.899994,133.729996,130.803085,91419500.00
11/1/2019,134.500000,139.139999,132.750000,134.449997,131.507324,64772300.00
12/1/2019,134.449997,136.419998,130.690002,134.039993,132.654785,71853900.00
1/1/2020,135.000000,145.789993,133.199997,143.729996,142.244659,113249700.00
2/1/2020,144.250000,158.750000,126.360001,130.149994,128.804993,118150200.00
3/1/2020,130.750000,136.100006,117.279999,117.809998,117.809998,45815800.00
