Date,Open,High,Low,Close,Adj Close,Volume
2/1/2007,31.330000,32.570000,29.910000,30.959999,22.752090,333022500.00
3/1/2007,30.549999,32.930000,29.900000,30.100000,22.120090,346535400.00
4/1/2007,30.120001,35.500000,29.650000,34.369999,25.258049,325284300.00
5/1/2007,34.360001,37.230000,34.119999,35.360001,26.044546,336993600.00
6/1/2007,35.549999,38.410000,34.380001,37.630001,27.716526,306986400.00
7/1/2007,37.709999,39.630001,35.060001,35.189999,25.919331,274652700.00
8/1/2007,35.250000,35.650002,31.799999,34.240002,25.275824,384636200.00
9/1/2007,34.369999,37.169998,34.340000,36.590000,27.010582,266266400.00
10/1/2007,36.730000,37.169998,30.709999,32.599998,24.065180,361323800.00
11/1/2007,32.230000,33.320000,30.090000,31.570000,23.378542,303154300.00
12/1/2007,31.580000,34.599998,31.180000,33.400002,24.733709,210762600.00
1/1/2008,33.000000,33.240002,28.000000,30.950001,22.919416,380351000.00
2/1/2008,30.889999,32.060001,28.430000,29.959999,22.259710,255278400.00
3/1/2008,29.969999,30.209999,27.510000,28.270000,21.004072,343688000.00
4/1/2008,28.480000,30.660000,28.110001,29.160000,21.665319,319592100.00
5/1/2008,29.240000,33.000000,28.879999,32.480000,24.213930,362109700.00
6/1/2008,32.369999,32.599998,28.010000,28.160000,20.993362,325182900.00
7/1/2008,27.900000,29.299999,23.280001,24.379999,18.175360,500638500.00
8/1/2008,24.280001,26.900000,23.969999,24.510000,18.348820,264228400.00
9/1/2008,25.160000,25.299999,21.299999,21.500000,16.095463,417913900.00
10/1/2008,21.340000,21.760000,15.600000,19.559999,14.643125,599271900.00
11/1/2008,19.629999,19.780001,13.630000,15.570000,11.722301,323310100.00
12/1/2008,15.250000,16.500000,13.380000,15.520000,11.684656,329501500.00
1/1/2009,15.500000,16.700001,13.900000,14.950000,11.255518,333106100.00
2/1/2009,14.820000,17.540001,14.170000,14.350000,10.881978,407727600.00
3/1/2009,14.100000,17.629999,13.700000,16.510000,12.519958,405197300.00
4/1/2009,16.230000,18.570000,16.000000,18.059999,13.695365,427395900.00
5/1/2009,18.080000,19.500000,16.570000,19.400000,14.804740,353454200.00
6/1/2009,19.510000,21.850000,19.430000,21.299999,16.254686,453727400.00
7/1/2009,21.370001,24.820000,20.110001,24.049999,18.353296,401214100.00
8/1/2009,24.320000,25.330000,23.270000,24.590000,18.851109,231220400.00
9/1/2009,24.559999,25.350000,23.150000,23.690001,18.161154,310793200.00
10/1/2009,23.520000,24.559999,22.260000,23.450001,17.977171,500768100.00
11/1/2009,23.379999,26.080000,23.010000,25.290001,19.485992,258732000.00
12/1/2009,25.549999,27.000000,25.059999,26.059999,20.079279,266938100.00
1/1/2010,26.200001,26.610001,22.280001,22.500000,17.336292,316778200.00
2/1/2010,22.559999,25.150000,22.400000,24.379999,18.881123,300902900.00
3/1/2010,24.530001,25.480000,23.700001,24.469999,18.950825,335462900.00
4/1/2010,24.639999,27.440001,24.440001,26.010000,20.143488,329386000.00
5/1/2010,26.230000,26.719999,23.450001,24.420000,18.998005,372951100.00
6/1/2010,24.280001,25.850000,23.090000,23.280001,18.111124,339422800.00
7/1/2010,23.209999,25.920000,22.650000,24.690001,19.208057,295078400.00
8/1/2010,24.650000,25.850000,22.950001,23.020000,17.993265,284840500.00
9/1/2010,23.360001,27.400000,23.160000,27.139999,21.213596,290646100.00
10/1/2010,27.309999,29.750000,26.920000,29.570000,23.112974,314000800.00
11/1/2010,29.770000,32.560001,29.160000,31.799999,24.966263,256209200.00
12/1/2010,32.419998,33.930000,32.000000,32.500000,25.515841,204614600.00
1/1/2011,32.689999,34.869999,32.250000,33.910000,26.622835,173446600.00
2/1/2011,34.189999,36.549999,34.130001,35.610001,28.063808,173283800.00
3/1/2011,35.810001,36.709999,32.330002,34.560001,27.236319,253873100.00
4/1/2011,34.930000,35.980000,33.110001,35.529999,28.000759,250966500.00
5/1/2011,35.610001,35.660000,33.869999,35.299999,27.920605,167535000.00
6/1/2011,35.119999,35.160000,30.959999,32.830002,25.966961,217496300.00
7/1/2011,32.990002,33.660000,29.680000,29.750000,23.530827,222618700.00
8/1/2011,29.980000,30.139999,24.690001,26.209999,20.819912,349351300.00
9/1/2011,26.230000,28.340000,24.340000,26.650000,21.169432,292980900.00
10/1/2011,26.889999,32.000000,26.080000,30.730000,24.410374,302700000.00
11/1/2011,29.850000,32.090000,27.790001,30.100000,24.041780,235350300.00
12/1/2011,29.889999,31.030001,27.900000,29.110001,23.251038,204243900.00
1/1/2012,29.600000,34.099998,29.240000,32.380001,25.862885,221575100.00
2/1/2012,32.790001,34.209999,32.450001,33.349998,26.778326,156548800.00
3/1/2012,33.490002,34.240002,31.660000,33.610001,26.987095,173045600.00
4/1/2012,33.139999,33.410000,31.200001,31.940001,25.646172,216529500.00
5/1/2012,31.639999,32.200001,28.299999,28.480000,22.990221,179929300.00
6/1/2012,28.090000,29.010000,26.549999,28.690001,23.159740,198899800.00
7/1/2012,28.690001,28.790001,26.059999,27.240000,21.989237,172814300.00
8/1/2012,27.480000,30.379999,27.000000,29.040001,23.590534,181977200.00
9/1/2012,28.920000,29.709999,26.940001,27.559999,22.388258,176859800.00
10/1/2012,27.549999,28.920000,27.000000,28.090000,22.818810,202334700.00
11/1/2012,28.299999,30.200001,28.049999,29.469999,24.291338,189777100.00
12/1/2012,29.760000,31.809999,29.389999,30.889999,25.461803,152431200.00
1/1/2013,31.549999,33.610001,31.389999,33.080002,27.266970,177510700.00
2/1/2013,33.180000,34.660000,32.189999,34.430000,28.561270,196367000.00
3/1/2013,34.130001,35.730000,33.830002,35.480000,29.432293,187510700.00
4/1/2013,35.259998,36.259998,33.560001,36.209999,30.037861,223514900.00
5/1/2013,36.250000,37.360001,35.529999,35.910000,30.021793,194793500.00
6/1/2013,35.939999,36.990002,34.099998,34.849998,29.135597,159090700.00
7/1/2013,34.950001,39.740002,34.810001,39.180000,32.755596,169832200.00
8/1/2013,39.360001,39.990002,38.000000,38.200001,32.166576,133517300.00
9/1/2013,38.619999,40.939999,38.480000,40.290001,33.926491,103361100.00
10/1/2013,40.340000,42.340000,38.919998,42.090000,35.442192,174359300.00
11/1/2013,42.360001,43.080002,41.500000,43.000000,36.475281,97768400.00
12/1/2013,42.950001,44.090000,41.910000,43.910000,37.247204,95473100.00
1/1/2014,43.439999,44.820000,41.259998,42.400002,35.966328,145213500.00
2/1/2014,42.419998,45.189999,40.330002,44.959999,38.406448,117464200.00
3/1/2014,44.680000,47.650002,44.150002,47.160000,40.285778,140809300.00
4/1/2014,47.320000,49.770000,44.540001,45.450001,38.825031,155028500.00
5/1/2014,45.910000,47.150002,44.680000,46.980000,40.393513,113023000.00
6/1/2014,47.000000,48.450001,45.650002,47.790001,41.089954,85859600.00
7/1/2014,48.029999,49.529999,46.020000,46.250000,39.765865,135402400.00
8/1/2014,46.270000,48.500000,45.599998,48.180000,41.689415,98592000.00
9/1/2014,48.430000,49.369999,47.099998,47.689999,41.265430,98924000.00
10/1/2014,47.509998,50.209999,41.470001,49.660000,42.970036,242744900.00
11/1/2014,49.650002,54.740002,49.549999,54.419998,47.421227,94714200.00
12/1/2014,54.270000,56.000000,51.959999,53.470001,46.593407,120974600.00
1/1/2015,53.560001,55.459999,51.720001,53.450001,46.575977,117793400.00
2/1/2015,53.500000,59.490002,52.410000,58.799999,51.557636,103760700.00
3/1/2015,59.070000,59.990002,54.619999,57.189999,50.145939,112836600.00
4/1/2015,57.049999,58.869999,53.919998,54.209999,47.532990,121216700.00
5/1/2015,54.709999,56.400002,53.340000,55.919998,49.334274,105222300.00
6/1/2015,55.700001,56.340000,51.299999,51.509998,45.443630,117314200.00
7/1/2015,52.150002,52.310001,48.000000,49.980000,44.093826,196214700.00
8/1/2015,50.080002,52.450001,43.490002,47.060001,41.801510,209645200.00
9/1/2015,46.400002,49.630001,45.330002,49.520000,43.986629,163097800.00
10/1/2015,49.840000,59.669998,47.119999,56.720001,50.382099,187995600.00
11/1/2015,56.900002,58.509998,56.000000,58.119999,51.963665,95577700.00
12/1/2015,57.470001,58.959999,54.799999,54.810001,49.004276,116914800.00
1/1/2016,53.549999,54.470001,46.730000,52.930000,47.323414,172549600.00
2/1/2016,52.299999,53.830002,49.099998,53.020000,47.762081,140030000.00
3/1/2016,53.470001,58.779999,53.000000,57.419998,51.725727,90738500.00
4/1/2016,57.490002,60.599998,56.830002,57.040001,51.383427,106353100.00
5/1/2016,57.299999,61.209999,56.189999,60.599998,54.938789,103145300.00
6/1/2016,60.509998,63.310001,58.610001,62.650002,56.797283,117377300.00
7/1/2016,62.330002,72.580002,60.459999,69.750000,63.233994,137987900.00
8/1/2016,69.830002,70.849998,68.440002,69.540001,63.381546,98358800.00
9/1/2016,68.779999,70.580002,66.300003,70.180000,63.964874,95319700.00
10/1/2016,70.080002,72.180000,67.059998,70.849998,64.575554,104802500.00
11/1/2016,71.129997,75.250000,66.800003,73.930000,67.382782,116936500.00
12/1/2016,73.879997,75.150002,69.919998,72.970001,66.994400,103725600.00
1/1/2017,73.529999,79.470001,72.470001,75.540001,69.353951,122395500.00
2/1/2017,76.059998,77.379997,74.519997,76.620003,70.792061,94496100.00
3/1/2017,77.129997,82.440002,76.680000,80.559998,74.432388,112897000.00
4/1/2017,80.870003,82.919998,77.830002,79.180000,73.157341,96714300.00
5/1/2017,79.250000,83.239998,78.400002,82.489998,76.688339,94249900.00
6/1/2017,82.610001,84.650002,75.919998,76.930000,71.519379,101739900.00
7/1/2017,77.449997,84.239998,76.190002,81.379997,75.656387,91177200.00
8/1/2017,81.599998,83.690002,79.599998,82.820000,77.464432,86115700.00
9/1/2017,82.739998,89.889999,81.250000,89.639999,83.843414,88149600.00
10/1/2017,89.879997,97.559998,89.309998,96.690002,90.437523,90725800.00
11/1/2017,96.970001,99.790001,95.599998,97.290001,91.581078,76125500.00
12/1/2017,96.540001,105.330002,94.720001,104.440002,98.311539,95800400.00
1/1/2018,105.110001,120.750000,104.500000,109.669998,103.234634,147031800.00
2/1/2018,108.750000,110.750000,96.989998,108.349998,102.556541,132090100.00
3/1/2018,108.930000,113.000000,101.339996,103.889999,98.335022,112656900.00
4/1/2018,102.860001,105.900002,97.389999,101.430000,96.006546,122932800.00
5/1/2018,101.099998,112.879997,100.349998,111.910004,105.926193,95601200.00
6/1/2018,112.550003,118.480003,107.449997,110.250000,104.983223,92532000.00
7/1/2018,108.940002,116.949997,108.379997,111.320000,106.002121,91660500.00
8/1/2018,111.160004,116.610001,107.010002,112.400002,107.623116,95140300.00
9/1/2018,111.019997,112.949997,102.250000,107.290001,102.730286,118097600.00
10/1/2018,107.669998,109.849998,87.900002,92.830002,88.884827,219573700.00
11/1/2018,93.379997,99.889999,92.910004,99.849998,96.429840,139458800.00
12/1/2018,102.500000,102.580002,87.699997,94.500000,91.263100,141974400.00
1/1/2019,92.760002,104.870003,88.680000,100.680000,97.231415,157815800.00
2/1/2019,100.550003,109.489998,100.260002,105.779999,102.938805,97531500.00
3/1/2019,106.860001,112.980003,103.349998,106.070000,103.221001,99687700.00
4/1/2019,107.989998,119.320000,106.930000,117.830002,114.665131,109052000.00
5/1/2019,118.059998,118.919998,101.570000,104.309998,101.508270,105527900.00
6/1/2019,105.040001,116.830002,104.589996,114.760002,112.414520,89525100.00
7/1/2019,117.599998,130.369995,114.370003,125.010002,122.455040,108447800.00
8/1/2019,125.599998,128.729996,116.220001,123.750000,121.943230,105101900.00
9/1/2019,123.050003,130.919998,120.669998,129.240005,127.353081,78844200.00
10/1/2019,130.000000,132.199997,115.870003,117.989998,116.267326,113400500.00
11/1/2019,119.190002,121.860001,114.589996,120.209999,119.347870,90725900.00
12/1/2019,120.120003,129.169998,116.059998,128.289993,127.369911,82445500.00
1/1/2020,129.130005,135.699997,119.959999,120.650002,119.784714,111666800.00
2/1/2020,121.059998,134.300003,108.610001,114.139999,114.139999,94077400.00
3/1/2020,115.160004,120.120003,104.419998,105.040001,105.040001,42982100.00
